"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YHR214W",15.6124219319162,-0.178744557859308,0.46751447031349,-0.382329466164869,0.702217001013836,0.830464809871532
"YHR215W",303.939215011025,5.35930693133549,0.489732288179427,10.9433399853186,7.15157387055888e-28,1.90304036803266e-26
"YHR216W",371.879025139551,1.29375196063222,0.0928809865089475,13.9291367292658,4.21418245196449e-44,1.68596361405834e-42
"YHR218W",16.2319315808483,-0.832551672797893,0.507854582357111,-1.63935051827978,0.101140280546122,0.23439529285353
"YHR219W",940.347563698412,-0.799919184277778,0.0611069148696981,-13.0904855200675,3.73214513412244e-39,1.35313587019027e-37
"YIL001W",20.6266714659114,-0.66369417214341,0.410775391452418,-1.61571064370902,0.106156888656979,0.243283870049171
"YIL002C",82.9453918099591,-0.0377937139535765,0.195100676975514,-0.193713904736065,0.846399903672377,0.920862517215509
"YIL002W-A",39.0636934083443,-0.686515516276717,0.29437013294172,-2.33215071589017,0.0196927638199726,0.0651669839815522
"YIL003W",38.5792493583982,-0.116657425275725,0.281434189314185,-0.41451049554428,0.678500282181075,0.813344870068121
"YIL004C",32.7976098055689,0.139205325064312,0.307424002890011,0.452812154404602,0.65068401073965,0.79515861518869
"YIL005W",118.149109975324,-0.431837099941412,0.165092406517373,-2.61572963318557,0.00890370284264974,0.0342358430746418
"YIL006W",36.2003540175076,-1.01559822922698,0.311602963170144,-3.25927012662082,0.00111699259017922,0.00590134245503614
"YIL007C",60.834228458549,-0.116887243971209,0.2321128998822,-0.503579266945228,0.614557065089183,0.76866009801258
"YIL008W",51.2065580675006,-0.341514345266912,0.248897884597111,-1.3721062588367,0.170030361357262,0.342357358626992
"YIL009C-A",29.3867547324847,-0.310172676145292,0.324282704850618,-0.956488494470202,0.338825494459035,0.534837195471254
"YIL009W",58.9208653685341,0.060174730175613,0.230257363954107,0.261336832587064,0.79383276489871,0.889344123054735
"YIL010W",57.9905342494757,-0.065768065392717,0.233864721113201,-0.28122268754201,0.778539604408661,0.878488279551574
"YIL011W",47.0542175048359,1.73973226081897,0.274072109058746,6.34771727336204,2.1853321926072e-10,2.7923154293644e-09
"YIL012W",2.08374409385754,-1.71962549735028,1.39087619691828,-1.2363612959661,0.216324296066024,0.39977300071765
"YIL013C",44.7468971646495,0.691946815838719,0.271559443597332,2.54804917358991,0.0108327200371599,0.0402824416253619
"YIL014C-A",10.5230623215847,-1.36298286032829,0.598546863678872,-2.27715312373527,0.0227770832819042,0.0735280245510997
"YIL014W",101.833881572173,-0.512644404697831,0.181836911916754,-2.81925379887953,0.00481354416107941,0.020699310362062
"YIL015W",50.5809469409678,0.550003055451706,0.246166354689839,2.23427387607332,0.0254650581383644,0.080196961053557
"YIL016W",106.847443734455,-0.256498190727762,0.171302292429502,-1.49734242951431,0.13430417994143,0.289235137954821
"YIL017C",186.110996644344,0.250255353766052,0.130145307569234,1.92289186940468,0.0544936310762838,0.146215334816615
"YIL018W",3747.3725951789,0.453090030797305,0.0308235537245978,14.6994741373942,6.49622251471708e-49,2.77092550057895e-47
"YIL019W",37.7210751179793,0.739883982396015,0.28252467166052,2.6188296337003,0.00882320002331929,0.0339637580194262
"YIL020C",30.2042054178835,1.05099253186273,0.323444270700911,3.24937748807608,0.00115657885503363,0.00607177731950236
"YIL021W",164.402135389239,0.0255473878865941,0.138225134883712,0.184824474275876,0.853366710869475,0.92392315971516
"YIL022W",222.860348764594,0.0106183426527482,0.117695599688324,0.090218688556473,0.928113433566602,0.959541263254297
"YIL023C",146.709411095258,0.19792848487496,0.145484301370808,1.36048001750019,0.173678072134933,0.347176601121553
"YIL024C",26.3560512375348,-1.0112482527113,0.362561614267088,-2.78917627492231,0.0052842295054151,0.0224077597667493
"YIL026C",53.1688172113075,-1.0212266212202,0.258941616058848,-3.94384895237585,8.01841736301925e-05,0.000559745356472619
"YIL027C",58.6599641607623,-0.572472861259432,0.242588542841726,-2.35985118898602,0.0182822671568593,0.0615170717963693
"YIL029C",16.4026856792367,-0.927175674979809,0.459568421769358,-2.01749213187918,0.0436441813024603,0.123436994749397
"YIL030C",202.733152456531,0.180567094985808,0.122100677798407,1.47883777749318,0.139183676530725,0.297058317716974
"YIL031W",79.091498044121,-0.0429564616301194,0.205919096019304,-0.20860844118164,0.83475392044449,0.914006699225838
"YIL033C",373.88466695178,0.00893716675365459,0.0925775354453434,0.0965370995313543,0.923094010343015,0.956397277013722
"YIL034C",187.618250328018,0.0860927650129912,0.13386822244781,0.643115770410376,0.520148982204702,0.699015835619024
"YIL035C",105.666208564002,-0.189038477412765,0.173486256966738,-1.08964525904209,0.275869438211696,0.471375143171148
"YIL036W",178.95657034142,0.0612784737749958,0.137330677160292,0.446211109142581,0.65544475900558,0.797950691918441
"YIL037C",12.178208166915,0.00420800531100531,0.506789243904841,0.0083032648415787,0.993375029304293,0.995262270292609
"YIL038C",107.179522379198,0.292511177169397,0.169641334510474,1.72429188919954,0.0846551627711996,0.204448209506965
"YIL039W",167.810734912471,0.106908193984665,0.140751377306414,0.759553448290078,0.44752155413338,0.636886898893063
"YIL040W",60.8136743923494,-0.489523482869593,0.230307856041173,-2.12551795359546,0.0335434176060291,0.0998898180352027
"YIL041W",353.125106926158,0.189304435687609,0.0947608362530295,1.99770752531278,0.0457483778878188,0.128205961414124
"YIL042C",129.349945541244,-0.663354803036885,0.163940781716845,-4.04630742936566,5.2031890373076e-05,0.000377768455637314
"YIL043C",510.280089503123,0.166223614419584,0.0775975305254605,2.14212505596482,0.0321834201513426,0.0963841096014137
"YIL044C",75.3531351389424,0.00703204452250116,0.204492947907884,0.0343877116274388,0.972567982378378,0.98341761648544
"YIL045W",58.4229243100704,0.495603194181812,0.227048420895444,2.18280837288905,0.0290499248249472,0.0890063418489516
"YIL046W",128.398024383981,-0.825322747570525,0.168577043351692,-4.89581933080119,9.7896978053641e-07,8.97156982131392e-06
"YIL046W-A",1.41290329070955,0.117598499265644,1.47893243647301,0.0795158023216361,0.936622362975184,NA
"YIL047C",129.361559175926,0.959889718362285,0.159795017733594,6.00700655112154,1.88979883491102e-09,2.21917470472041e-08
"YIL048W",120.839086573703,-0.113907705804874,0.162207352158655,-0.702235159436301,0.482532522387236,0.666960902205617
"YIL049W",31.4787037952388,-0.0384857748718581,0.321139606647908,-0.119841259300206,0.904608897255982,0.948596567784156
"YIL050W",99.734728036189,-0.221000477470524,0.176252302900323,-1.25388703485768,0.209883068158347,0.393132605226533
"YIL051C",511.03012740269,0.500210764856071,0.078335658579915,6.38547979201292,1.70860906646461e-10,2.21241990950026e-09
"YIL052C",993.911248751408,0.418158617922273,0.0558509586324935,7.4870445944144,7.04417733978524e-14,1.08103896158979e-12
"YIL053W",2860.68679329388,-0.245977611181079,0.0349258034093003,-7.04286192928574,1.88330829825672e-12,2.69090429512001e-11
"YIL054W",0.339348132688233,-1.32438624664755,2.81402511281852,-0.470637678610142,0.63789949596355,NA
"YIL055C",55.585086195922,-0.569618731212226,0.245684185214014,-2.31849978750579,0.0204221744957668,0.0671212658639904
"YIL056W",115.5063139468,1.15399082400451,0.165654973902283,6.96623105736161,3.25544323832948e-12,4.57259714904341e-11
"YIL057C",19.0107840911912,1.05673910280548,0.404240470092833,2.61413485533203,0.00894537210210855,0.0343538421978123
"YIL060W",34.3380921421101,0.417289218741378,0.297290241262969,1.40364250426997,0.160425331466521,0.328076697561843
"YIL061C",24.6077476276299,0.0144586307970791,0.350487064862068,0.0412529655060715,0.967094229212715,0.981132148244659
"YIL062C",274.218539042707,-0.00443053041158753,0.116900488860229,-0.0379000161144309,0.969767400202257,0.981205610096005
"YIL063C",105.381304353906,-0.0961737914985382,0.175537976390038,-0.547880256320398,0.583774126479459,0.74542674613853
"YIL064W",59.786181519033,0.0960764524562869,0.224762410630916,0.427457830633677,0.66904589344601,0.80702106769352
"YIL065C",75.269233115583,-0.357734879786339,0.203999608042915,-1.75360572119865,0.0794980900262297,0.195493183655006
"YIL066C",15.1741118364237,-0.0639957028287796,0.448067554843413,-0.142826013928065,0.886427591560559,0.937838128514099
"YIL067C",111.615661739788,0.632251371565812,0.167575887899982,3.77292568453029,0.000161344357952655,0.00105877672000379
"YIL068C",82.0267258791427,-0.00487541729032647,0.202112767596895,-0.0241222627758493,0.980755085360863,0.987249271121154
"YIL069C",528.155124446799,0.451870355492568,0.0775228564620448,5.82886617076351,5.58052332927099e-09,6.32277652990254e-08
"YIL070C",49.796378566575,0.4843286366038,0.253978405310976,1.90696778338607,0.0565247594991295,0.150689397911052
"YIL071C",39.388370903833,0.630980863486139,0.288899081775593,2.18408746614247,0.0289558215164192,0.0889166390119368
"YIL072W",12.2611877973511,-0.454809289056433,0.51292619737325,-0.886695379151154,0.375242926838681,0.568325635899747
"YIL073C",28.4207195704047,-0.0706065771760448,0.348341811312659,-0.202693374389877,0.839374702156603,0.916699656769774
"YIL074C",304.130136970064,0.338439357658488,0.101345700295056,3.33945452715963,0.000839430927295286,0.00460311755658895
"YIL075C",797.691286923258,0.365885132828553,0.0683688023112944,5.35163876591866,8.71612605941455e-08,8.91750392780667e-07
"YIL076W",249.452713156831,0.197108462005209,0.114906433034131,1.71538230541592,0.0862751573928666,0.207464237571853
"YIL077C",96.8552676496605,-0.864200069430995,0.18665989895386,-4.62981108569343,3.65999490305411e-06,3.15009353599657e-05
"YIL078W",720.948001779687,0.488393249743627,0.0676836613262355,7.21582196018578,5.36091600742077e-13,7.85320044420402e-12
"YIL079C",24.2672234814252,1.192496428727,0.353901972868995,3.36956705570112,0.000752863706050635,0.00419938688346128
"YIL082W-A",127.221149940452,-0.254000031319033,0.170861781013343,-1.48658190153829,0.13712527077961,0.293745825625006
"YIL083C",78.3489939686961,0.0122095023238614,0.211219226956408,0.0578048812117906,0.953904050037937,0.974379471682478
"YIL084C",31.5257896911227,0.552221133666747,0.308520845163941,1.78989893980522,0.0734701593259434,0.184177431646135
"YIL085C",113.988891953561,0.158369629740499,0.165815996142377,0.955092593144724,0.339530874311537,0.535659124797723
"YIL086C",2.3212961818875,-1.10469963078567,1.21808330555612,-0.906916321524759,0.364451049376137,0.55960310678427
"YIL087C",68.6195334877712,-0.0156954591823416,0.215819339529424,-0.0727249894127388,0.942024962523568,0.966858953927675
"YIL088C",218.646535474859,-0.0386192049673787,0.120573094808806,-0.320297036653306,0.748743169339844,0.860431680931148
"YIL089W",8.80961050447112,-0.876020949002413,0.639239702268822,-1.37041073308369,0.170558723524795,0.34283130809679
"YIL090W",55.4996226031527,-0.421867156630085,0.250643749379024,-1.68313455921112,0.0923490456568813,0.21794825624718
"YIL091C",19.9474477765024,0.832919893225961,0.394266393411211,2.11258151124548,0.0346366025669257,0.102304954934183
"YIL092W",19.98076695463,0.220398986851747,0.400417848063269,0.550422484706332,0.582029630182206,0.7436902829707
"YIL093C",66.36816472041,0.634481427210402,0.21660499496163,2.92920958412245,0.0033982520362427,0.0153808630101783
"YIL094C",274.472625759766,1.11495561639304,0.10713915675382,10.4066118324502,2.31307988944398e-25,5.70986231432534e-24
"YIL095W",66.579095043815,-0.407388002190407,0.227684851186028,-1.78926265875086,0.0735725247849211,0.184280749687965
"YIL096C",12.8463735647466,0.212671529565431,0.489870889820393,0.43413792079665,0.664188289927295,0.804207111222759
"YIL097W",41.0122933968065,0.103350041575215,0.282125444059607,0.366326553493626,0.714121417804848,0.838416989412249
"YIL098C",42.9479459985341,0.153551964060771,0.270348565636284,0.567977727935696,0.570050091230784,0.734773364979817
"YIL099W",31.2311802757026,0.85173008217801,0.313856658771262,2.71375501642216,0.00665253428818976,0.0271770080322456
"YIL101C",104.25692151072,1.30969967592834,0.174174221534907,7.51948057747371,5.4994287112617e-14,8.52999624439282e-13
"YIL102C",2.23463638952217,-0.289528343573306,1.1933142212382,-0.242625402781915,0.808295600545156,0.898777607583371
"YIL102C-A",8.64762462041478,-1.54495671691581,0.686468052608432,-2.25058793493055,0.0244116482869332,0.0776807305060336
"YIL103W",31.7203455056685,0.285950789053765,0.309087399466216,0.925145410481287,0.354890274685106,0.550198072067955
"YIL104C",17.0141247685852,-0.0575840273580247,0.447175799638055,-0.128772682700256,0.897537521575775,0.944939230972971
"YIL105C",105.557475470371,-0.0841997414258487,0.175309874428711,-0.48029092314528,0.631020542195462,0.780002166050687
"YIL105W-A",12.7808855006637,-0.336294255501172,0.512116118771405,-0.656675787335029,0.511389406302434,0.691637989841502
"YIL106W",118.092538963965,-0.056623685518042,0.164933085106838,-0.343313080461468,0.73136294137393,0.851011063412836
"YIL107C",100.070789104417,-0.26244416827374,0.183340978280005,-1.43145395391599,0.152300154726766,0.315938309205249
"YIL108W",140.19644702465,0.147355884447707,0.149790799935151,0.98374455915518,0.325241124823876,0.521338426389418
"YIL109C",426.102503240934,0.255564448655644,0.0881371039341472,2.8996238502072,0.00373610713164945,0.0166844938188595
"YIL110W",37.4085771239822,0.411152570737461,0.289853419385482,1.41848445883145,0.156049372852595,0.321349808987541
"YIL111W",114.23355664367,-0.690468007049891,0.171101756697237,-4.03542324975465,5.45039547072032e-05,0.000394728391081755
"YIL112W",140.910578046563,-0.316296925291898,0.154350190247625,-2.04921629694438,0.0404409691781508,0.116080189115513
"YIL113W",42.1953019086403,1.02621223564774,0.271979747363539,3.77312004145684,0.000161218669093521,0.00105877672000379
"YIL114C",78.9746686356166,0.0958903837956024,0.203659837423609,0.470836002859768,0.637757852174934,0.785651582176002
"YIL115C",193.687659830233,-0.0702947351063009,0.135768652164579,-0.517753796517692,0.604630058636999,0.76116731123117
"YIL116W",138.533082696441,0.00364840843416104,0.149801588876403,0.0243549381653839,0.980569491787318,0.987249271121154
"YIL117C",203.490790772189,-0.772868124176801,0.131615915375673,-5.87214792353035,4.30184623374269e-09,4.92209270255253e-08
"YIL118W",136.962421264086,-0.20225565603489,0.163821651149555,-1.23460882377658,0.216976123462717,0.400387241476642
"YIL119C",31.5606293526753,1.70649261223314,0.321083437644325,5.31479488556952,1.06777534450098e-07,1.08479242967604e-06
"YIL120W",34.3470545345203,0.0386437483179828,0.314593310176883,0.122837158540514,0.902236048806809,0.947135598828863
"YIL121W",125.867979299647,2.98312076618688,0.188941878655571,15.7885630618976,3.7297982287304e-56,1.75906988007033e-54
"YIL122W",59.5025743818725,-0.778933722044384,0.23637426314775,-3.29534066725994,0.000983024311144317,0.00528011484161869
"YIL123W",547.456250588867,0.75975419228805,0.0781676933918465,9.71954217043967,2.48898067585415e-22,5.66218701985488e-21
"YIL124W",279.683390558891,-0.0258325890225992,0.107274831246718,-0.240807547514921,0.80970427966657,0.899315946615892
"YIL125W",251.10066385384,0.0677467058765917,0.117840589607824,0.574901280637294,0.565358063773119,0.732553524223333
"YIL126W",193.760666482629,-0.166679158995521,0.126845314843646,-1.31403480846711,0.188834490654092,0.367347042348889
"YIL127C",28.8118036354701,0.314338597044851,0.332463203989678,0.945483870914661,0.344411901387065,0.540127991334514
"YIL128W",66.263403383009,-0.0755237130735658,0.223409371635531,-0.338050783280366,0.7353249185833,0.853123970540345
"YIL129C",154.880501332041,0.190619747224576,0.143836480332016,1.3252531401253,0.185087205490597,0.362533520518501
"YIL130W",48.4600726289694,-0.7162784717334,0.265516167942936,-2.69768307249501,0.00698238802028966,0.0282263643942163
"YIL131C",27.5848734861023,0.472810629286798,0.342518666447278,1.38039375836346,0.167465440915526,0.338136798729887
"YIL132C",10.5114924620874,-0.209701050660227,0.552917005988524,-0.379263159550168,0.704492454066727,0.831995261816182
"YIL133C",765.194309272316,0.28167078273375,0.0633843370114793,4.44385468105058,8.83612983318953e-06,7.25012576553501e-05
"YIL134C-A",0.494645336717539,2.98317825648081,2.69350153821596,1.10754652045111,0.268057710747245,NA
"YIL134W",32.2322661532377,0.692013334218253,0.308914789999857,2.24014309647839,0.0250816344612373,0.0793081349855001
"YIL135C",157.208755945864,-0.241265634227891,0.145968575332342,-1.65286010141962,0.0983593388815195,0.229057617363185
"YIL136W",348.993541545776,-0.0208754503243546,0.0946851758698649,-0.220472213655132,0.82550341027494,0.908335599962999
"YIL137C",140.372375932703,0.275390103900533,0.148533540712391,1.85406004986967,0.0637305693784494,0.165414332422544
"YIL138C",77.2356495765379,-0.371468342190863,0.216505160178862,-1.71574821534961,0.0862081358704995,0.207464237571853
"YIL139C",20.8318492988961,-0.810619079682102,0.410051364883013,-1.97687204361183,0.0480560956030754,0.133384406982507
"YIL140W",114.416921787948,-0.632369920452138,0.169973133792753,-3.72041102226887,0.00019889880925728,0.00127352317053143
"YIL142W",519.557799926862,0.513939683265316,0.0789388780483963,6.51060283565503,7.48498059143684e-11,9.89074542390093e-10
"YIL143C",105.446445778731,-0.337476153664209,0.17236328414483,-1.95793527222793,0.0502376083790985,0.13805228148136
"YIL144W",55.629932617203,-0.513857777539313,0.245080623871897,-2.09668871174371,0.036021140425865,0.105534664449719
"YIL145C",134.801234585499,0.333316318249517,0.154397434808889,2.15882031111521,0.0308641100941856,0.0932514076335264
"YIL146C",28.6604458860291,-0.392573999357814,0.339600119005676,-1.15598899231025,0.247685659523932,0.439502633330944
"YIL147C",126.643418410968,0.0919400849450605,0.160427105061913,0.573095705426951,0.566579894877056,0.732990626713158
"YIL148W",1476.75163663537,0.233659622071893,0.0467193507865523,5.00134565523863,5.69315351684244e-07,5.40523462376481e-06
"YIL149C",142.582896071118,-0.055438545346436,0.150908584437678,-0.367365087632446,0.713346709795361,0.838416989412249
"YIL150C",8.01110052134903,-0.51790948806536,0.666778775501253,-0.776733614047658,0.437315950674562,0.628560413742104
"YIL151C",109.192714181222,0.000936280418353109,0.167910055727184,0.00557608306600978,0.995550952467374,0.997097906640752
"YIL152W",55.2771341177348,0.0442871106810467,0.245472214219932,0.180415982402666,0.856826008054723,0.92553565569142
"YIL153W",247.035501833188,0.0457698138607438,0.11415792380226,0.40093418254544,0.688468582344538,0.820083418106913
"YIL154C",383.941039579799,0.220973106491864,0.0883177352242317,2.50202415099108,0.0123485500855481,0.0446595629964241
"YIL155C",349.447744293978,0.28419862459264,0.0936759707730802,3.03384765855355,0.00241456324534946,0.0114904687336113
"YIL156W",84.2368665073903,0.144924107224768,0.193127686709849,0.750405649721775,0.453010429290034,0.641431872701313
"YIL156W-B",59.4406092279841,-0.433584694874294,0.234764549442196,-1.84689168745664,0.0647628397305229,0.167094562271425
"YIL157C",94.5768027304315,-0.083051482824866,0.183156761963826,-0.453444808340021,0.650228477134247,0.794769362801468
"YIL158W",44.5777324426544,0.12138027019407,0.263398689267604,0.46082336450335,0.644925337419855,0.790786700987652
"YIL159W",24.4038632745729,-0.816946278932076,0.382281119501078,-2.13703015204697,0.0325955392749815,0.0975019646523641
"YIL160C",16.7971984177087,-0.201540300462743,0.437947078780704,-0.460193275004495,0.645377497623108,0.790837666424181
"YIL161W",27.2297397114687,-0.235959848326761,0.346299545552,-0.681374986936937,0.495634245841624,0.678743965972254
"YIL162W",247.12382530034,0.714630139925101,0.113635904134896,6.28877066069516,3.19989781672391e-10,4.05297101196842e-09
"YIL163C",3.52590931612907,-1.29997006807589,1.02498178503397,-1.2682860193782,0.204695827880867,0.386788435679776
"YIL164C",48.7079840162224,0.662779230552155,0.251098770406635,2.63951603378557,0.00830244957919986,0.0324326666726858
"YIL165C",41.3985585570321,-0.19261269959293,0.281342245132535,-0.684620610396402,0.493583357826099,0.676834120479879
"YIL166C",15.3821331507004,-0.90847029533329,0.469695663233381,-1.93416794415215,0.0530924822996469,0.143749188982481
"YIL169C",285.053269690222,3.31373278194222,0.131444213005994,25.2101838959705,3.09757735071081e-140,4.17884795615661e-138
"YIL170W",18.4114976835153,-0.458342067274112,0.416059010629685,-1.10162754696848,0.270623627303843,0.465151899848768
"YIL171W",4.34704059206928,-0.274340288302989,0.871631971740054,-0.314743259996898,0.752956595554459,0.863051019721679
"YIL172C",48.9043432966258,-0.0880550167063496,0.258172634787723,-0.341070294993701,0.73305066303944,0.851821769344868
"YIL173W",70.7008843864186,-1.28705164812294,1.44556173893314,-0.89034706263934,0.373279557905284,0.567082017977127
"YIL174W",0.112888025775652,0.156465962283684,4.0804728567969,0.0383450565105603,0.969412567282153,NA
"YIL175W",14.8761275717339,0.254698531732354,0.458305810581044,0.555739259359259,0.57838911408857,0.74105773277052
"YIL176C",3.5342014323992,-0.562414838108498,0.953770156015702,-0.589675441783523,0.555408262734082,0.725369465889494
"YIL177C",0,NA,NA,NA,NA,NA
"YIR001C",41.2490769197753,-0.382723976637698,0.280901067109284,-1.3624867309201,0.173044328919269,0.34638721603198
"YIR002C",71.1240580832285,0.174889305449,0.209841036508273,0.833437102480691,0.404598256947133,0.598590790244917
"YIR003W",185.501063184389,0.0805434807730834,0.133662336902976,0.60258920081241,0.546782006261877,0.719737331137995
"YIR004W",141.780982422433,-0.105047542623501,0.162944467525,-0.644683088779209,0.519132577640124,0.698721132921198
"YIR005W",8.20455957716121,-1.44022869468059,0.692264509716328,-2.08046010515656,0.0374833512235408,0.109102318338063
"YIR006C",448.704032477199,0.406507632320591,0.0849121285691711,4.78739185049921,1.68962735195202e-06,1.5009997348658e-05
"YIR007W",80.8519400528079,-0.307010252081155,0.201240889773378,-1.52558584106285,0.127113040513159,0.277524557025532
"YIR008C",46.9781703868897,-0.30237221391549,0.26022138131417,-1.16198066580252,0.245243318542633,0.436531601983988
"YIR009W",16.0718944336698,0.274225507281284,0.430402150002648,0.637137865783422,0.524035045763308,0.70124847241891
"YIR010W",59.4735476860124,-0.369628906484521,0.232163330747715,-1.59210718287887,0.11136062343871,0.252049542164634
"YIR011C",122.329048916182,-0.0245686027845493,0.15882085201274,-0.154693810499005,0.877062709761251,0.933881525703908
"YIR012W",133.450475160868,0.541747412420339,0.150894824263847,3.59023190532413,0.000330383888780441,0.00201742835664772
"YIR013C",0.946965842417196,0.173231581928788,1.83125821984914,0.0945970262692166,0.92463491193823,NA
"YIR014W",11.0346044662295,-0.844609847690238,0.558794812670813,-1.51148476782264,0.130664986584455,0.283339784906314
"YIR015W",22.6274638208258,-0.245849373853846,0.389846788312682,-0.630630753476052,0.52828198571748,0.704038420331824
"YIR016W",185.511254117633,0.0333105418089853,0.134355726402034,0.24792796482161,0.804190142462978,0.895929905209859
"YIR017C",44.9872119682935,-0.740840237541958,0.273179162779883,-2.71192074096405,0.00668945858179323,0.0273086201498822
"YIR018C-A",3.35173903428758,-1.27625825911383,1.05616909199389,-1.20838440434234,0.226899435826801,0.413652931248044
"YIR018W",22.4854251372067,-0.601825042160537,0.384800792228648,-1.56399117235428,0.117819641541782,0.263177412623749
"YIR019C",36.8196253803001,-0.256326524929624,0.297854297021204,-0.860576891094427,0.389471117968654,0.582449588898211
"YIR020C",5.68889408468795,0.36150622630536,0.73723567451079,0.490353680382119,0.623883647536531,0.773983969067455
"YIR021W",51.258639124644,-0.238980601342777,0.250492292723744,-0.954043730225014,0.340061507176155,0.536058913893716
"YIR021W-A",0.696029900634831,-0.777150595020493,2.04209001240279,-0.380566277833204,0.703525107968605,NA
"YIR022W",131.888000086596,-0.1886718926385,0.15407580290134,-1.22453940908108,0.220748809171103,0.405755336502397
"YIR023W",71.6720821198507,-0.144380080107341,0.210571674416037,-0.685657653185025,0.49292901639709,0.676800289732431
"YIR024C",28.6461059302781,-0.105533379085122,0.33672543258019,-0.31341077588486,0.753968598364556,0.863528497356918
"YIR025W",49.0365907817597,0.0542903322101975,0.251036673418384,0.216264546016015,0.828781543295878,0.910216155369063
"YIR026C",94.6837275993571,0.295133829986662,0.183516558476356,1.60821362626352,0.107788399847167,0.245784868146999
"YIR027C",11.5064859506679,-1.91588056033974,0.617021056912103,-3.10504891020707,0.00190247562710599,0.00927416900238809
"YIR028W",18.9913427147046,-1.41052763115059,0.450366913947012,-3.13195216493311,0.00173648165065525,0.00858034928062272
"YIR029W",37.8100897168422,-0.191147071385126,0.288857016319673,-0.66173594749586,0.508140462396844,0.688720285599087
"YIR030C",5.24991401574887,-0.542723504799848,0.79241548162575,-0.684897654556643,0.493408506153804,0.676834120479879
"YIR031C",42.0177685508938,-0.173124264413193,0.280388500823647,-0.617444238635455,0.536941750231203,0.71146621587282
"YIR032C",7.82660703742211,-2.11014666876379,0.780008832479947,-2.70528560818321,0.00682456849930775,0.0276799161999332
"YIR033W",227.150160374058,0.157852973411855,0.118320650344888,1.33411177974205,0.182167225839926,0.35907308090296
"YIR034C",115.494952646535,1.31192504584318,0.164875682647569,7.95705603625914,1.76180933766761e-15,2.96239303414777e-14
"YIR035C",139.611014225485,1.33469917546778,0.151052070314586,8.836020404673,9.91886703504578e-19,1.93735177341079e-17
"YIR036C",178.797305646301,-0.0434455482261411,0.13067196671382,-0.332477954673243,0.739528383453148,0.855263985728013
"YIR037W",194.263361664082,-0.611457366426506,0.129081112169271,-4.73700106972016,2.16904021167833e-06,1.90645488908273e-05
"YIR038C",142.841600916483,-0.196608507790143,0.149884707881754,-1.31173160069972,0.189610710482888,0.367993218973313
"YIR039C",68.2650603411291,-0.847749558639101,0.223205307833044,-3.79807078455864,0.000145826683329541,0.000961296124993943
"YIR041W",4.79485570523223,-3.1361278851986,1.20801177213428,-2.59610705585906,0.00942866827982121,0.0358425325630687
"YIR042C",29.459184379279,-1.85593103593269,0.385190593928842,-4.81821484009431,1.44848356428689e-06,1.30072030285267e-05
"YJL001W",323.868479029195,0.159759420445476,0.0999934861449206,1.59769827620508,0.110110142593098,0.249804042699476
"YJL002C",247.973112088177,-0.0633026213175107,0.113643116376402,-0.557029966582784,0.577506955131613,0.740521186277297
"YJL003W",28.6732136636241,-0.0735005462247055,0.32909211255777,-0.223343384481155,0.823268263973812,0.907613228359535
"YJL004C",47.0484401045399,-0.314274312083803,0.260467928662855,-1.20657584869342,0.227595532398734,0.414791606486036
"YJL005W",235.680211978268,0.501567973307713,0.115500622776546,4.34255644039319,1.40834289184606e-05,0.000111761930445951
"YJL006C",13.6199204002155,-0.955083946006198,0.536632319704226,-1.77977343320024,0.0751130470891552,0.187330518557261
"YJL007C",0.359183372790747,1.11826471139244,2.86356689489992,0.390514610775845,0.696156053427544,NA
"YJL008C",496.029576832498,0.312038275921567,0.0788907786852014,3.95532001486126,7.64322723113687e-05,0.000536134959707678
"YJL010C",45.7475711406487,0.739816586044923,0.264669369745193,2.79524822519951,0.00518598792088583,0.0220556568394858
"YJL011C",9.9638700638797,-0.164965527914225,0.568229566019833,-0.290314932166811,0.771575316322954,0.875029350145939
"YJL012C",375.599152754594,1.61835434313842,0.0979310116186055,16.5254531367565,2.40624626990852e-61,1.26896678288539e-59
"YJL013C",53.4638247555196,-0.60699107363357,0.248320079509908,-2.4443898166896,0.0145097394043761,0.0509414681826193
"YJL014W",387.829329789159,0.312773626236404,0.0917353186234859,3.40952242745389,0.000650767269167031,0.00370107934160583
"YJL016W",88.5578982814314,0.994524440659032,0.185013000103404,5.37543005141904,7.6400108059614e-08,7.85810331301101e-07
"YJL019W",35.0039471915026,0.101692695204096,0.307559357058392,0.330644127288864,0.740913310424999,0.856182891190323
"YJL020C",360.67210536596,0.268387746223402,0.0964437990376864,2.78284087625506,0.00538852269732583,0.0227988854826763
"YJL023C",28.4294577405458,-0.523145554923621,0.343619021060936,-1.52245807961501,0.127894341571799,0.278173106090143
"YJL024C",37.5792602659969,-0.331076820124523,0.290565885800824,-1.13942082089936,0.254527675825862,0.447022418245785
"YJL025W",14.190704457571,-0.130748275475271,0.473252783974455,-0.276275766150229,0.782336267637194,0.880926910417996
"YJL026W",374.239287062341,0.523931635866898,0.0915803624408115,5.72100417494543,1.0589629496535e-08,1.17067362368035e-07
"YJL027C",1.59646263217686,-2.33143559914667,1.67256485780597,-1.39392836592597,0.163339237461176,NA
"YJL028W",0,NA,NA,NA,NA,NA
"YJL029C",70.3993363892467,-0.0334367026591656,0.216726561126927,-0.154280594336489,0.87738849759231,0.933881525703908
